Name,color_wine,Price,ml,Rating,RatingNum,Country,ABV,img
Roth Estate Alexander Valley Cabernet Sauvignon 2019,Red Wine,27.99,750,4.1,6,Cabernet Sauvignon from Alexander Valley / Sonoma County / California,14.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrU8IyuxGCdikTvBk4XOlOGRhvkTpZtgBLUzSNR6eRmIEPt0vumN_Qwpj82YM&s
Ryme Las Brisas Vineyard Hers Vermentino 2021,White Wine,27.99,750,3.4,5,Vermentino from Carneros / California,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-lw24UT5hTmOmRaxHooUSb_PtiosIZq8hyltO5iWgxqO3SJ7gcm9Hf2EVlw&s
Salvestrin Estate Sauvignon Blanc 2019,White Wine,27.99,750,0,0,Sauvignon Blanc from St. Helena / Napa Valley / California,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR87nrxPlog7Pz8bzrJwFWRaEn1lXCg-ha10JgM-MROq4N13BY2aBs_Q9CVOA&s
San Salvatore Falanghina 2021,White Wine,27.99,750,0,0,Falanghina from Campania / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwzGkXi9bVvkjHyLTGPAnk0Qx_h7cSqGnriT9ivCzUTOoG4zutPysZHD8QzNs&s
Santadi Carignano del Sulcis Riserva Rocca Rubia 2018,Red Wine,27.99,750,0,0,Carignan from Sardinia / Italy,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyrBeelnrvLrwXcuxcs-GiBBIMuf27LWJgJVNbTkqKfTF2fDIw0cneefC2hQ&s
Sean Minor Sonoma Coast Pinot Noir 2021,Red Wine,27.99,750,0,0,Pinot Noir from Sonoma Coast / Sonoma County / California,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPB-jw36R24fQWFlhubLzm_aPH6KQRyZ-TDvV1aIZjIqPVyaK5u-KPCUJ9UAk&s
Setzer Wiener Symphoniker Roter Veltliner 2020,White Wine,27.99,750,0,0,Gruner Veltliner from Austria,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_9K9e_zBHuBsZ2LzQWtsp6UZtaJ1u3mhNlCLuhlmp0UuKl8WJJ6Mqtluwmq8&s
Shiloh Winery Privilege (OK Kosher) 2021,Red Wine,27.99,750,0,0,Other Red Blends from Israel,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvC64isgoA2EiR4TbnCYqMLn7Tc7Vfz-HXELa2xeeTB9JsFNYVTL3S8O-Y0RU&s
Starmont Carneros Pinot Noir 2018,Red Wine,27.99,750,0,0,Pinot Noir from Carneros / California,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkccugrsBHBXLOQrJgRAF4r35q9Ru-ykKQ9xr8ptA9hTDNxpqfwXmc_jBle58&s
Stoller Dundee Hills Pinot Noir 2020,Red Wine,27.99,750,0,0,Pinot Noir from Dundee Hills / Willamette Valley / Oregon,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTazhhYzIeJvhV0Qr3yw0DzmSYnXClfsf6vNvUhm_0zXwwSabGQXu0CfNfwxg&s
Tenuta delle Terre Nere Etna Bianco 2021,White Wine,27.99,750,0,0,Other White Blends from Sicily / Italy,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5komzRCAZFFC8Q6qZyX8C9mXplMh4TpC4LE82wnYMtYHTmBwvlYX4LlDTahI&s
Tenuta Guado al Tasso Vermentino 2021,White Wine,27.99,750,0,0,Vermentino from Bolgheri / Tuscany / Italy,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb4HpkWPmfjPriqENMSbTysQbKX7zWuvJ-7DzfvNp_WwPObNfMIaE-s8sUqQ&s
Terlan Terlaner Cuvee 2021,White Wine,27.99,750,0,0,Other White Blends from Trentino-Alto Adige / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcMdaYCXOajGQj_JqVUFnIlnXBY1HFtMzq7l4PRzcdCbtj-g0sUw47-u48Fw&s
Teso la Monja Almirez 2018,Red Wine,27.99,750,3.8,24,Tempranillo from Toro / Spain,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3Dm0gc4QK5tc8IR3HIWqgvYDXYjYkvPPsc9Fywspw6k2zIxWGk4ri7Sa7sg&s
The Soldier Cabernet Sauvignon 2018,Red Wine,27.99,750,0,0,Cabernet Sauvignon from Columbia Valley / Washington,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3X2PpzMmFx3uzvr7VZ8rQySi_TRKfbDNmCYxEX0WC8i2NjTFX3_9XsmT1bQ&s
Thomas Labille Chablis 2020,White Wine,27.99,750,0,0,Chardonnay from Chablis / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDqKX1-Hlh11j86OXlmDuTrAQoL6rCozGC7wT00MwwYq0jQqEPnlJQhrkyhXA&s
Tincan Sassy Sauvignon Blanc 2019,White Wine,27.99,750,0,0,Sauvignon Blanc from Nelson / New Zealand,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVLT2vwbL7qJoVw05GzOa4Mou4cDpnDJKQKObO4Bo0hCKwe4aOus9UNumKQg&s
TorCalvano Vino Nobile di Montepulciano 2018,Red Wine,27.99,750,0,0,Sangiovese from Montepulciano / Tuscany / Italy,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJF0T9e9gU96MAR9JKU5qQVXUaUZt07f_ls5Y370CtXZ1VhDwqF2Ow3AjCsJw&s
Two Angels Petite Sirah 2018,Red Wine,27.99,750,3.1,8,Petite Sirah from High Valley / Lake County / North Coast / California,14.4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRx3UTQo6PoOYgKUaKaWjDh8RZkfxtYNfwuHBwkaKp3Mu-S7hfsYCv-8vHXUkc&s
Une Femme The Callie Sparkling Rose,Sparkling & Champagne,27.99,750,0,0,Sparkling Rosé from California,12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7AQrchZbdVTZDIJqcVOh7ZRF1lrO1GI22Hrcs6kiqUou_ekV0zwrnFft4Fg&s
Val di Suga Rosso di Montalcino 2020,Red Wine,27.99,750,0,0,Sangiovese from Montalcino / Tuscany / Italy,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbXL9sDLPxYBiEzgCdun5g8WtKoNHzj3p43D3le4uYZEMcqGJF7kjjDFvkxQ&s
Valiano 6.38 Chianti Classico Gran Selezione 2016,Red Wine,27.99,750,0,0,Sangiovese from Chianti Classico / Chianti / Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoEZzYTwbTm71gii32560sLaid1Pq_2h6yRxtZOuRY9221tVbm3DNbkqn-BA&s
Vanderpump Chardonnay 2018,White Wine,27.99,750,3.6,157,Chardonnay from Sonoma Coast / Sonoma County / California,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE1_oJmBLYPyozfoxRRGMjgGNQq1vx7hWvFQl4dZ53cy4jV-FoIynIMjJJLA&s
Vietti Barbera d'Alba Tre Vigne 2020,Red Wine,27.99,750,0,0,Barbera from Alba / Piedmont / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYRiyK1fOT-usMJYU3zEwTBtTFUHc6LeEpq67xx3ZjJVSZBbrkEhABn6XOuA&s
Vignobles Yves Cheron Vacqueyras Cuvee Jardin d'Eden 2019,Red Wine,27.99,750,0,0,Rhone Red Blends from Vacqueyras / Rhone / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1mEtrajFvkJ0erlMoME_RRM9IrwZm_NVMH9HKtP4OhersJaRC80wpFsiz_0Y&s
Chateau Cantemerle (Futures Pre-Sale) 2020,Red Wine,28.97,750,0,0,Bordeaux Red Blends from Haut Medoc / Bordeaux / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBJcisXoj6BFMUwSrCVt19SMSWwq1MaDi9y6yBRA1FgHOiZu-PJlfIhqLpMA&s
Chateau La Fleur (Futures Pre-Sale) 2020,Red Wine,28.97,750,0,0,Bordeaux Red Blends from St. Emilion / Bordeaux / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhMoQhmf9M2ik_1C7XhzjmdkGvI2M7Rq-5ElZlYkobTirLkB_T1xl67ogwCg&s
Chateau Meyney (Futures Pre-Sale) 2021,Red Wine,28.97,750,0,0,Bordeaux Red Blends from St. Estephe / Bordeaux / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWqAP2SUDiBXbWVhYKKBgrrAHs2gEolnbIMbWkyVcEjGkeyPlzVvXlAWoZhoI&s
Chateau Poujeaux (Futures Pre-Sale) 2020,Red Wine,28.97,750,0,0,Bordeaux Red Blends from Moulis / Bordeaux / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKGd2r8Ac_2LOJQ0dHbzPn9-IKZ6ReWLX89oUuXThnPyN1_AyudFpAELT85JU&s
Sheridan Vineyard La Belle Blonde 2014,White Wine,28.97,750,0,0,Chardonnay from Yakima Valley / Columbia Valley / Washington,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTllIBE_kP4m9R3JmX5YKRHfq0xJI6H7_OBIWbIXINHohF-C60QrMoqhpL7ikM&s
Sheridan Vineyard La Belle Blonde 2013,White Wine,28.97,750,0,0,Chardonnay from Yakima Valley / Columbia Valley / Washington,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE3uXxUzv4ADmD-_7PLQ4Ne5gics4Xf6t7RBNf6grDOIjQ4UNOKsS_LVxnLw&s
Tenuta L'Illuminata Colbertina Barbera d'Alba 2018,Red Wine,28.98,750,0,0,Barbera from Alba / Piedmont / Italy,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe2Xp2XQ_e5aRqfxlzOgqKfwJdWGFXgEWM-DqGST31-Q6oTvbLuQFp4G2Rwg&s
Agusti Torello Mata Gran Reserva Cava Brut Nature 2014,Sparkling & Champagne,28.99,750,0,0,Vintage Sparkling Wine from Cava / Spain,11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgf-vqYGdWlYr9-dVYOYmJPkc2UbgZppcsG65ltGER6zoC-WEBUQSuB-t6q7o&s
Albert Bichot Saint-Veran 2019,White Wine,28.99,750,0,0,Chardonnay from St-Veran / Maconnais / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaLag_m2JxA7gjYvfdSpG1qaoCXAqhv3kLxdDAbpWfAKrppCDCmbFV0R7HK_4&s
Alexander Valley Vineyards Cabernet Sauvignon 2019,Red Wine,28.99,750,3.9,42,Cabernet Sauvignon from Alexander Valley / Sonoma County / California,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyTv9p3KkFBLzILDEK-1ioB9VJh5oRhe2IkkkC81ZMLqfFygl4li9oAqqyrg&s
Alkoomi Cabernet Sauvignon 2020,Red Wine,28.99,750,0,0,Cabernet Sauvignon from Western Australia / Australia,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm8h7nh1MHgJuuaH2Qd_gR7JnA_bqCMVqIORzIVS_AxbeeHw6juciIXIqkz4U&s
Allegrini Lugana 2021,White Wine,28.99,750,0,0,Other White Blends from Lombardy / Italy,12.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThGNo6Dr1pANYV6Wqw2LKQohdYshTtYoHTQaY8RlELBu9XLZdAcYAM3eYw2w&s
Alma 4 Blanc de Blanc 2017,Sparkling & Champagne,28.99,750,0,0,Vintage Sparkling Wine from Uco Valley / Mendoza / Argentina,11.7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMxYsY3I-jGsNs9xlmtI4t5BaFXzvNQpmxapLcsSSxGLGs_Az2B46Jsh0FIQ&s
Alma 4 Blanc de Blanc 2016,Sparkling & Champagne,28.99,750,0,0,Vintage Sparkling Wine from Uco Valley / Mendoza / Argentina,11.7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfuviTZvLWcn-JtP2dKjENp3rst3DEFijrEDqfktoer9DB5hnTJIoCi8tqtEY&s
Alvear Carlos VII Amontillado (375ML half-bottle),0,28.99,375,3.5,10,Other Fortified from Montilla-Moriles / Spain,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdBNgVXZ7isX5ZigzSScD6qoO-6-kC2AE0pal6g6Eq1hZoCGqKZfW3g2zPvXA&s
Alvear Tres Miradas Laderas del Benavente 2019,White Wine,28.99,750,0,0,Pedro Ximénez from Montilla-Moriles / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSYszK0-rt-Fz2sbKWkzrCUHFlfyYiHxc2yA0TYb2JtVWaxfqpU7PhKcAYQxc&s
Ameztoi Getariako Txakolina 2021,White Wine,28.99,750,3.8,19,Other White Blends from Txakolina / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLeWjLs2xHdHeW6KFFU-c8sPKUT-i9Nw_xXGBHKqyhlYhn6bzPJhEIaTqpEA&s
Ameztoi Getariako Txakolina Rubentis Rose 2021,Pink and Rosé,28.99,750,4.2,11,Rosé from Txakolina / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTKbgwl1DO9a6WZwqJhc4dF6LnKnu4VANCn_acr6iPyt39qR1pJ72liqZ5qA&s
Amici Napa Valley Sauvignon Blanc 2020,White Wine,28.99,750,0,0,Sauvignon Blanc from Napa Valley / California,14.1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4OSWUhmzbcqRjRmsgy-s9QP_OAQF1VlzrJdao1RoB3bDggkq6cwpn99zvVw&s
Antica Torino Bianco Vermouth,0,28.99,750,0,0,Vermouth from Piedmont / Italy,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxtOLJMA__lpwjdaAPjZpwKdnQhUNKr1lluH13VQbH5QZSucIMxJk3JjBgrBE&s
Antica Torino Dry Vermouth,0,28.99,750,0,0,Vermouth from Piedmont / Italy,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlyDrK68s2vp2SmnS7emuUzrWuZE7jq6iR5y1tezecO6BUD3OUzgDWvYGnGQ&s
Aquinas Pinot Noir 2017,Red Wine,28.99,750,3.8,26,Pinot Noir from North Coast / California,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw0XpYRuw5pT4SXvRxKw5UW8Yr6qior5dPd2fZedHmdbgAqM9_vw7Chd14rj4&s
Argyle Brut 2017,Sparkling & Champagne,28.99,750,4.1,19,Vintage Sparkling Wine from Willamette Valley / Oregon,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpkI3Lc7aB63DacYSK-JvlsAkMN5MvTSVZ_XFKn_IzPDMMypwUu8_u61uSl0M&s
Argyros Atlantis White 2020,White Wine,28.99,750,3.9,17,Other White Blends from Santorini / Greece,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpcJ2l4WyfF0LWJI82XkibAxgY9-DqV2ZMPKG1QIHiEuTL0Bl_rHolepEuFRQ&s
Argyros Atlantis Red 2018,Red Wine,28.99,750,0,0,Other Red Blends from Santorini / Greece,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVHMIThgGRpWLTLkBU18zYrBz9R5xKX44AF6TkKrnNuwItiQGhQoHvdt6N9fY&s
Arzuaga Pago Florentino 2017,Red Wine,28.99,750,0,0,Tempranillo from Spain,14.2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbjEl8iIFPN2wNWWn-hn8oXV3ZznukatrZCNZZhnJ9lR-JVTv41JmsSiO45A&s
Ashbrook Estate Chardonnay 2018,White Wine,28.99,750,3.6,7,Chardonnay from Margaret River / Western Australia / Australia,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTowgJW0VykhheETnOcCpd3EgKKk9N6XFVly508lViQWKEFbZJmD2AZIJpGAw&s
Astrolabe Wrekin Vineyard Chenin Blanc 2019,White Wine,28.99,750,0,0,Chenin Blanc from Marlborough / New Zealand,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpjPTQxPC6tQQEWKSeZ6DFkJ1hBRCwPW9gcEX1P3CuS08XInAUjKZPDRPKdeM&s
Ayres Willamette Valley Pinot Noir 2021,Red Wine,28.99,750,0,0,Pinot Noir from Willamette Valley / Oregon,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0wQLWKilJt-5ZpveewOa4hmnuKg9A3ngxn6UXyDlrBblo7K4FsBDASVOqYA&s
Balletto Winery Russian River Valley Estate Pinot Noir 2018,Red Wine,28.99,750,4,18,Pinot Noir from Russian River / Sonoma County / California,13.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0MmboVKiCWMopKqGW0LV-_uucTNM2gVs1Sgc5w2aJWlPxE4A5COk0xOO4AD4&s
Barboursville Reserve Viognier 2020,White Wine,28.99,750,0,0,Viognier from Virginia / Other U.S.,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1mpIXV4VAnzpXFae0YcOau12JUk9xunCuE7Xq_CP7r6gUIvsDbz928D4VrL0&s
Barton & Guestier Chateau Magnol Cru Bourgeois 2018,Red Wine,28.99,750,4.1,5,Bordeaux Red Blends from Haut Medoc / Bordeaux / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5QBhThQi82NbgQAL5HZz8Pm4AZ6t3uLoeTjyzPnmDLcYnZ5VPnQXjcwSWq8g&s
Blue Rock Baby Blue Blanc 2021,White Wine,28.99,750,0,0,Other White Blends from Sonoma County / California,13.7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTScmgxGn9waXpZh_gHjymCbIr8moIRQKwfmTC97V2bvfyIP0vZF2shga_JYQ&s
Bodega Bernabeleva Navaherreros Tinto 2019,Red Wine,28.99,750,4,7,Grenache from Vinos de Madrid / Spain,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTstSDRYqktctMblhN2Gvcj450ZyYtgeHPNROTuLZhYZ6wrDdVmkyni5eoM4A&s
Bodegas Lan Vina Lanciano Reserva 2016,Red Wine,28.99,750,0,0,Tempranillo from Rioja / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-VdM7Iro6cwgUrHkl2SFcxsdPiPIRjx4OxN2IOHOHQOIeGBDY5DyJ5KnNgMo&s
Bodegas Montecillo Edicion Limitada 2012,Red Wine,28.99,750,0,0,Tempranillo from Rioja / Spain,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7orgIRY2mQN2yMGsFnaT5-5Nv7b3Zp-SCaYLDOJef6n-6tVP53kaYOCNbwLI&s
Bodegas Vinatigo Listan Negro 2019,Red Wine,28.99,750,3.6,10,Other Red Wine from Canary Islands / Spain,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkoK-aaxzT-qe0vuqssYSXD5_-JY09cQcj7591r68QBuy3nY4UlxymrVb4Eg&s
Botanica Wines Arboretum Red 2017,Red Wine,28.99,750,4.7,24,Bordeaux Red Blends from South Africa,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8a_60RmyPQ9Gc7ca3cXTh2IHyXUF7LJNho2vD7YgFvA0QSvJ970WMfyxrrA&s
Bouchard Pere & Fils Reserve Bourgogne Chardonnay 2020,White Wine,28.99,750,3.9,6,Chardonnay from Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqijGvawUG1mFVvUmwKKHZbUkIjJOrPYlUlIwvrMIJ02QNZNiYO01VJEgRvCE&s
Bouchard Pere & Fils Reserve Bourgogne Pinot Noir 2019,Red Wine,28.99,750,3.9,158,Pinot Noir from Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEGce2HQl__Zb9o9T6HSqiBGnnEAxsnYkhyXxq9rUKicHYgsLNEq4b1jNyrg&s
Bruno Giacosa Dolcetto d'Alba 2020,Red Wine,28.99,750,4.6,40,Dolcetto from Alba / Piedmont / Italy,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStDSTM59kARNNrK6PAdoP4Kwm07RBHAYAgSLd-GGZyqaF2lSzNwskrNmm75GA&s
Carpano Classico Vermouth (1 Liter),Screw Cap,28.99,1000,0,0,Vermouth from Italy,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuaUoabO4JAvKEnDmb2K_9mJGU6HbnjV5Y_YVoImzQMFD0-aEsXvH5uB43hQ&s
Carpano Dry Vermouth (1 Liter),Screw Cap,28.99,1000,0,0,Vermouth from Italy,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvxPLIuXJYOWMp950iOootEhI5KlsCtK0NDpH17d-MIwkqwO0huyQawbraYQ&s
Carpano Bianco Vermouth (1 Liter),Screw Cap,28.99,1000,0,0,Vermouth from Italy,14.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJkK9lO_bnV91yR0UOe-f49O1aUOa7jg7ssB8QlroO32951LeRwIN6l6P4UwE&s
Carpineta Fontalpino Chianti Classico 2019,Red Wine,28.99,750,0,0,Sangiovese from Chianti Classico / Chianti / Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqM4K-BZeUuxgSI6-8KuDD5F0KJEiUq6THYmTf8brV2S6NvojbG3SWKgXscBI&s
Castellroig Sabate i Coca Mosset Brut Nature Corpinnat 2014,Sparkling & Champagne,28.99,750,0,0,Vintage Sparkling Wine from Penedes / Spain,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCgkiQLEMOywudLSKi1frE9shA_eBkpcq7UFvweeG6p4SMfa1AfxD5hkc-0T0&s
Catena Appellation Agrelo Cabernet Sauvignon 2019,Red Wine,28.99,750,0,0,Cabernet Sauvignon from Mendoza / Argentina,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7CDlUyN4ayTo3i9gUrXSODCtVZO8h4zja8iDueLJGYhj1yze_cZSmhScq3uU&s
Celler Cecilio Black Slate Gratallops 2020,Red Wine,28.99,750,4.5,6,Other Red Blends from Priorat / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoF3eYOYBlPySbpPAgGO1wxf0HtIXbVGUgYk1lOat1WEM67IeXiuuD1UTaug&s
Certosa di Belriguardo Baccano Rosso 2017,Red Wine,28.99,750,0,0,Tuscan Blends from Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQg_l7_a3M0xAXx5uVQOfVpEO3Yy3bAjJPd9InwYGsIGqeDiBwPoR9xKdUWFrg&s
Charles Joguet Chinon Cuvee Terroir 2020,Red Wine,28.99,750,0,0,Cabernet Franc from Chinon / Touraine / Loire / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTLp8GrW2IDie3Koa3EQlTCMufWa9D_KRVwwwuaCw5WBtqXtasAZYiVm_XUTM&s
Chateau Bellegrave 2018,Red Wine,28.99,750,4.4,27,Bordeaux Red Blends from Pauillac / Bordeaux / France,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS972aHx5Cg-gKOMEh4n9N8MGgDiTYiB_7mk4nKAjsKUokB75AW7ItfyR3p6A&s
Chateau de la Chaize Brouilly 2019,Red Wine,28.99,750,4,12,Gamay from Beaujolais / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO0538a1Tk9491J30ikFsU6MienvCuXAJqz8p__pRHMSddj18HOeXaw_ufSxE&s
Chateau de la Maltroye Bourgogne Aligote 2020,White Wine,28.99,750,0,0,Aligote from Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0icXjdKtv-2fL7Iiup7QIJsaOPBaPUG-LUEPxfsYQbFecFHmbv4ZJtQ2mTA&s
Chateau des Jacques Moulin-a-Vent 2018,Red Wine,28.99,750,3.8,6,Gamay from Beaujolais / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRao4s3Mjoobxka-HT2zwj1xl32M_tzoI7cyDb_whs4ngaI_jmVwyRcyT1i-Mk&s
Chateau La Roque Languedoc Blanc 2019,White Wine,28.99,750,0,0,Rhone White Blends from Languedoc / South of France / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8r_FWSg_HRindJ0wAslu2cs8CLTOAFRnIQaLjKy0saHXC6mncKHvPzX8yXg&s
Chateau Sainte Marguerite Rose 2021,Pink and Rosé,28.99,750,0,0,Rosé from Cotes de Provence / Provence / South of France / France,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlAB12Ju8bkXYQCVNJx5-O1alkXws9di2qUAfqdmbUhNx1Mir-anqYPucHaWc&s
Chronic Cellars Dead Nuts Red Blend 2018,Red Wine,28.99,750,0,0,Other Red Blends from Paso Robles / Central Coast / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7n17PB63lRz4fH8XLiDUgBiNvxAzEPQirRmoO3do9WeJ2HuMVs_yi6U4XZ8g&s
Churchill's Late Bottled Vintage Port 2017,0,28.99,750,0,0,Port from Portugal,19.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcL9tM7rykngb9RjO3dfw7G-OZypuBs0oyllJCmn5cCVEXsiDeePJ6tWfEog&s
Ciacci Piccolomini d'Aragona Rosso di Montalcino 2020,Red Wine,28.99,750,0,0,Sangiovese from Montalcino / Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQp2TAcc36KIfLtFF4u9zNXrDgrPdLXnA446t0hXxtvl6qIVgKP6dPLO1IIgH0&s
Cline Cabernet Sauvignon 2020,Red Wine,28.99,750,4.5,7,Cabernet Sauvignon from North Coast / California,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxvWj8BMdi9vy5LhksXIZHw-Fsc8TjhRv3ZAVfLMmf_hS20bOR2zJvImwugQ&s
Clos Henri Sauvignon Blanc 2019,White Wine,28.99,750,4.4,109,Sauvignon Blanc from Marlborough / New Zealand,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZ6Nx4EeeBRhp8LA9xAX1h1PDZSRx4rcL80qhMOar-UzN1uGx03RtQMFjCvuM&s
Conreria d'Scala Dei Black Slate Escaladei 2019,Red Wine,28.99,750,0,0,Other Red Blends from Priorat / Spain,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPbq6MMSQFTXa0nBLs5s5EiMmk7mOjXhw-4sNTzQ4GgMwUhanRHbyKWumBIw&s
Contadi Castaldi Franciacorta Brut,Sparkling & Champagne,28.99,750,4.5,50,Non-Vintage Sparkling Wine from Italy,12.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrcv9qy1elKYQQSKghHTe3minKjQIPSvhBago5xk-3w8nzlraP2BAtMyM5LnM&s
Cooper & Thief Brandy Barrel Aged Pinot Noir 2019,Red Wine,28.99,750,4.1,9,Pinot Noir from California,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqAeJ82kChl1Y73Uz0O0PT-gESxMAawf2ZUQL0ZUENbywVCdRqFjSVdX_BVDs&s
